area_num,area,date,mean_tmp,min_tmp,max_tmp,mean_td,mean_pha
114,wonju,2019-07-06,27.2,20.8,33.9,13.5,987.5
114,wonju,2019-07-07,24.4,20.8,29.8,11.8,990.5
114,wonju,2019-07-08,22.4,19,27.3,12.6,990.9
114,wonju,2019-07-09,22.8,16.6,28.9,12.3,989.9
114,wonju,2019-07-10,21.4,18.5,26.3,14.5,990
114,wonju,2019-07-11,22.3,19,25.7,17.3,986.9
114,wonju,2019-07-12,22.9,19.2,27.9,16.5,988.9
114,wonju,2019-07-13,23.9,20.3,29.2,16.7,984.9
114,wonju,2019-07-14,24.2,20.8,30.9,18.1,985.4
114,wonju,2019-07-15,22.4,20.4,26,19.1,990.4
114,wonju,2019-07-16,23.8,19.8,29.9,18.4,993.7
114,wonju,2019-07-17,25.3,21.4,29.3,19.5,994.1
114,wonju,2019-07-18,26.1,22.6,30.8,18.5,991.7
114,wonju,2019-07-19,26.9,22.1,32.7,19.6,989.8
114,wonju,2019-07-20,26.7,24.2,28.9,20.2,984.4
114,wonju,2019-07-21,24.4,23.4,25.8,21.8,984.7
114,wonju,2019-07-22,26.2,24,30.3,21.1,989.2
114,wonju,2019-07-23,28,24.1,32.7,21.5,988.3
114,wonju,2019-07-24,26.7,24.9,28.7,22.1,987.7
114,wonju,2019-07-25,26.2,24.6,29.1,23.3,987.9
114,wonju,2019-07-26,25.5,24.6,26.4,23.4,987
114,wonju,2019-07-27,27.9,24.4,33.2,22.8,989
114,wonju,2019-07-28,26,25,28.8,23.1,991.8
114,wonju,2019-07-29,27.5,24.9,30.9,21.2,992.5
114,wonju,2019-07-30,28.5,25.1,32.1,21.5,990.6
114,wonju,2019-07-31,26.8,24.8,28.9,22.6,992.6
114,wonju,2019-08-01,27.5,24,31.6,22.6,994.8
114,wonju,2019-08-02,28.5,24.5,33.3,21.9,994.7
114,wonju,2019-08-03,28.9,24.8,34.8,21.8,994
114,wonju,2019-08-04,29,23.9,34.8,21.7,993.6
114,wonju,2019-08-05,29.3,24.8,35.2,22.4,992.7
114,wonju,2019-08-06,28.4,24.1,33.9,19.8,990.2
114,wonju,2019-08-07,25.5,22.8,29.9,21.9,987.9
114,wonju,2019-08-08,27,21.7,32.5,21.8,991.5
114,wonju,2019-08-09,27.8,23,33.5,20.8,990.7
114,wonju,2019-08-10,29.7,24.5,35.9,20.2,989.4
114,wonju,2019-08-11,30.1,25.3,34.4,18.2,986.2
114,wonju,2019-08-12,29.1,26.6,32.2,21.4,984.2
114,wonju,2019-08-13,29.9,25.2,34.8,21.9,985.8
114,wonju,2019-08-14,29,24.6,33.9,20.3,983.4
114,wonju,2019-08-15,25,22.8,28.7,21.1,976
114,wonju,2019-08-16,24.9,22.7,29.5,20.4,978.6
114,wonju,2019-08-17,24.9,22.1,29.4,19.4,984.7
114,wonju,2019-08-18,23.6,18.9,28.9,16.6,990
114,wonju,2019-08-19,25,19.5,31.1,17.4,992.6
114,wonju,2019-08-20,26.1,20.9,31.5,17.5,993.1
114,wonju,2019-08-21,26.1,21.3,30.6,19.2,991.6
114,wonju,2019-08-22,26.3,23.5,31.1,18.4,989.2
114,wonju,2019-08-23,24.9,21.7,28.4,16.3,991.1
114,wonju,2019-08-24,22,20.1,25.1,16.5,993.8
114,wonju,2019-08-25,23.1,17.4,28.6,15.5,995.8
114,wonju,2019-08-26,24.7,18.8,30.8,16.6,994.9
114,wonju,2019-08-27,23.4,20.1,27.8,18.2,990.6
114,wonju,2019-08-28,24.2,21.7,27.8,18.6,989.6
114,wonju,2019-08-29,22,18.7,26.5,17.8,989.4
114,wonju,2019-08-30,22.3,18.6,27.1,14.9,991.5
114,wonju,2019-08-31,22.7,17.9,27,15.3,996.3
114,wonju,2019-09-01,22.2,17.4,26.9,16.1,999.7
114,wonju,2019-09-02,23.2,18.8,28.7,16.2,999.4
114,wonju,2019-09-03,21.4,19.9,23,17.8,998.6
114,wonju,2019-09-04,23.3,20.3,27.2,19.7,996.2
114,wonju,2019-09-05,24,21.7,29.6,20.5,995
114,wonju,2019-09-06,25.7,21.3,30,20.2,992.4
114,wonju,2019-09-07,27.3,22.3,31.4,19.2,983.1
114,wonju,2019-09-08,24.8,22.6,27.6,19.5,991.3
114,wonju,2019-09-09,23.5,22,25.3,20.5,993.7
114,wonju,2019-09-10,25.4,21.7,31,20.3,994.8
114,wonju,2019-09-11,23.2,20.6,26.6,18.5,997.6
114,wonju,2019-09-12,20.7,18.8,22.4,13.4,999.8
114,wonju,2019-09-13,21.5,15.8,27.9,13.6,996.7
114,wonju,2019-09-14,21.3,18.5,25,16.8,994.6
114,wonju,2019-09-15,23.2,19.9,28.8,16.9,993.5
114,wonju,2019-09-16,22.5,17.3,28.5,12.9,993.9
114,wonju,2019-09-17,20.9,13.6,28,11.4,997.6
114,wonju,2019-09-18,21.1,16.2,26.9,10.6,998.5
114,wonju,2019-09-19,18.8,13.6,24.6,11.2,1000.7
114,wonju,2019-09-20,19.3,15.1,23.5,11,1000.4
114,wonju,2019-09-21,17,15,19.1,12.8,1002
114,wonju,2019-09-22,16.9,14.8,19,12.4,995.1
114,wonju,2019-09-23,17.2,13.3,20.4,10.3,996.8
114,wonju,2019-09-24,16.8,11.3,23.7,11.8,1001.5
114,wonju,2019-09-25,18.2,12.6,24.5,12.7,1004.8
114,wonju,2019-09-26,19.9,15.9,26,14.3,1006.6
114,wonju,2019-09-27,19.8,14.4,26.6,12.5,1005
114,wonju,2019-09-28,21.8,18.1,27.8,16.1,1000.9
114,wonju,2019-09-29,20.5,16.6,27.1,15,999.4
114,wonju,2019-09-30,20.3,14.1,27.6,14.4,999.7
114,wonju,2019-10-01,21.8,16.9,26.6,16.8,1000.9
114,wonju,2019-10-02,20.9,20,22.2,18.3,994.9
114,wonju,2019-10-03,20.7,17.5,24.8,16.7,988.2
114,wonju,2019-10-04,20.6,15.5,26.3,15.8,995.4
114,wonju,2019-10-05,18.2,14.8,22.3,13,998.8
114,wonju,2019-10-06,16.8,11.7,21.1,7.9,1005.4
114,wonju,2019-10-07,14.8,14,16.2,12,1000.4
114,wonju,2019-10-08,14.5,8.8,20.6,6.9,1000.1
114,wonju,2019-10-09,11.6,5.6,18.5,4.1,1002
114,wonju,2019-10-10,12.5,8.2,17.5,7,999.1
114,wonju,2019-10-11,16.6,10.1,24.3,8.6,997.8
114,wonju,2019-10-12,17.6,13.1,21.8,6.9,1000.1
114,wonju,2019-10-13,15.3,9.5,21.5,8.2,1004.8
114,wonju,2019-10-14,14.2,10.3,19.8,8.2,1006.8
114,wonju,2019-10-15,13.7,9.7,19,6.7,1010.2
114,wonju,2019-10-16,13,7.4,19,6.7,1008.4
114,wonju,2019-10-17,13.2,9.5,18.7,8.1,1006.8
114,wonju,2019-10-18,14.3,9.2,20.8,8.2,1004.6
114,wonju,2019-10-19,14.8,9.2,22,8.8,1002.8
114,wonju,2019-10-20,13.9,8.7,20.9,8.5,1004.2
114,wonju,2019-10-21,14.7,8.2,22.6,8,1001.1
114,wonju,2019-10-22,15.4,9.6,22.3,8.8,1000.3
114,wonju,2019-10-23,15.2,10.7,19.8,9.1,1001.7
114,wonju,2019-10-24,17.4,13.8,22,7,1001.5
114,wonju,2019-10-25,16.1,10.6,21.4,8.3,999.4
114,wonju,2019-10-26,11.1,7.2,15.5,3.3,1000.3
114,wonju,2019-10-27,8.5,2.9,15.1,2.6,1001.7
114,wonju,2019-10-28,10.9,3.7,16.8,3.8,998.4
114,wonju,2019-10-29,12.2,7.5,16.4,5.8,997.8
114,wonju,2019-10-30,8.9,3.2,15.2,3.2,1003.7
114,wonju,2019-10-31,12.2,5,18.1,6.9,1003.3
114,wonju,2019-11-01,13.7,10,19.2,7.9,1003.7
114,wonju,2019-11-02,12.8,6.8,19,7.9,1002.6
114,wonju,2019-11-03,13.2,9.5,20.1,7.2,1002.1
114,wonju,2019-11-04,11.4,6.5,18.1,4.7,1004.1
114,wonju,2019-11-05,9.9,4.7,16.4,4.9,1001.6
114,wonju,2019-11-06,9.9,4.2,16.5,3.9,999
114,wonju,2019-11-07,9.2,4.7,15.1,-0.6,999.4
114,wonju,2019-11-08,5.8,0.5,12.7,-3.6,1003.2
114,wonju,2019-11-09,6.8,0.1,15.1,-3.2,1003.5
114,wonju,2019-11-10,8.2,1.9,15.9,-0.5,994.4
114,wonju,2019-11-11,10.4,6.9,15,6.2,993
114,wonju,2019-11-12,7.1,4.1,12.5,3.4,1003.4
114,wonju,2019-11-13,6.5,2.6,11.8,2.8,999.5
114,wonju,2019-11-14,1.9,-0.8,5.6,-15,1005.4
114,wonju,2019-11-15,3.1,-1.6,6.2,-0.4,1001
114,wonju,2019-11-16,7.9,3.6,14.3,3.5,1002.5
114,wonju,2019-11-17,8.7,3.3,14.4,5.4,1000.2
114,wonju,2019-11-18,6.6,1.5,14.2,-2.3,999.9
114,wonju,2019-11-19,1.7,-0.9,5.4,-8.5,1006.7
114,wonju,2019-11-20,0.7,-4.1,6.2,-8.8,1012.7
114,wonju,2019-11-21,3.2,-3.4,9.2,-7.9,1014
114,wonju,2019-11-22,7,0.5,16.4,-3.8,1009.7
114,wonju,2019-11-23,8.4,1.8,15.9,2.4,1006.4
114,wonju,2019-11-24,11.1,5.3,17.5,5.7,1001.8
114,wonju,2019-11-25,4.8,1.9,8.6,-0.4,1010.4
114,wonju,2019-11-26,6.8,0.2,13.5,-0.1,1010.7
114,wonju,2019-11-27,5.6,1.5,8.4,-3.5,1008.9
114,wonju,2019-11-28,4.5,0.1,10.6,-2,1010.6
114,wonju,2019-11-29,2.2,-1.7,7.5,-3.6,1012.7
114,wonju,2019-11-30,4.2,-2.2,12.4,-5,1010.1
114,wonju,2019-12-01,4.6,2.8,5.7,0.4,1003.5
114,wonju,2019-12-02,1.8,-1.2,5.2,-9.1,1003
114,wonju,2019-12-03,-0.6,-5.2,2.6,-5.7,1006.9
114,wonju,2019-12-04,2.6,-1,6.3,-4,1010.2
114,wonju,2019-12-05,-1.8,-6.2,2.4,-17.1,1015.8
114,wonju,2019-12-06,-5.5,-9.9,-0.5,-16,1016.6
114,wonju,2019-12-07,-3.4,-7.6,0.3,-8.8,1011.5
114,wonju,2019-12-08,-2,-6.7,4.7,-7.9,1010.3
114,wonju,2019-12-09,0.7,-5.3,6.5,-5.5,1005.8
114,wonju,2019-12-10,5.2,0.4,11,1.8,1001.4
114,wonju,2019-12-11,5.5,1.3,10.6,-0.9,998.9
114,wonju,2019-12-12,0,-3.5,3.7,-11.4,1009.5
114,wonju,2019-12-13,0.6,-6,6.1,-7.9,1008.5
114,wonju,2019-12-14,2.1,-0.4,6,-2.6,1009.1
114,wonju,2019-12-15,3.1,-2.7,11.7,-2.8,1011
114,wonju,2019-12-16,5.1,-0.6,13.1,-0.3,1005.2
114,wonju,2019-12-17,6.9,4.7,9.4,4.2,997.5
114,wonju,2019-12-18,3.1,1,6.5,-1.4,1004.7
114,wonju,2019-12-19,0.5,-2.1,4.2,-8.2,1006.7
114,wonju,2019-12-20,-0.2,-3,3.5,-9.9,1010.1
114,wonju,2019-12-21,-1.4,-6.8,2.4,-8.4,1009
114,wonju,2019-12-22,2.7,0.2,7.7,-3.5,1002.7
114,wonju,2019-12-23,2.9,0.2,6,-0.8,1003.4
114,wonju,2019-12-24,0,-2.5,5.6,-2.8,1008.7
114,wonju,2019-12-25,0.2,-4.3,6.5,-5.6,1005.5
114,wonju,2019-12-26,0.8,-0.5,2.3,-3.4,998.8
114,wonju,2019-12-27,-2.2,-6,1.9,-9.9,1005.8
114,wonju,2019-12-28,-1.6,-7.3,5.3,-7.5,1010.4
114,wonju,2019-12-29,1.4,-3.6,5.5,-3.5,1008
114,wonju,2019-12-30,3.1,-2.5,6.3,-0.7,1004.3
114,wonju,2019-12-31,-6,-8.6,-2.4,-17.4,1014.4
114,wonju,2020-01-01,-3.1,-7.1,0.3,-7.9,1013.4
114,wonju,2020-01-02,0.7,-1.8,3.5,-4.1,1010.8
114,wonju,2020-01-03,0,-3.8,5.1,-6.7,1008
114,wonju,2020-01-04,-0.9,-5.8,5.8,-7.1,1007.3
114,wonju,2020-01-05,-0.7,-6.1,5.5,-7.3,1012
114,wonju,2020-01-06,1.5,-2.4,3.8,-2.9,1008.2
114,wonju,2020-01-07,6.6,3.7,8.8,5.5,992.1
114,wonju,2020-01-08,4.2,1.8,9.5,1.7,995.3
114,wonju,2020-01-09,0.5,-2,3.2,-5.4,1004.8
114,wonju,2020-01-10,-0.5,-4.1,4.6,-5.2,1004.9
114,wonju,2020-01-11,-0.4,-4.7,4.1,-5.5,1001.3
114,wonju,2020-01-12,0.2,-2,2.8,-6.8,999.3
114,wonju,2020-01-13,-1.2,-4.2,2.3,-11.1,1003.9
114,wonju,2020-01-14,-2.4,-7,2.5,-10.9,1006.9
114,wonju,2020-01-15,-2.8,-7.5,2,-11.7,1009.3
114,wonju,2020-01-16,-2.6,-6.8,3.5,-11.5,1008.1
114,wonju,2020-01-17,-1.4,-6.7,5.2,-9.5,1004.4
114,wonju,2020-01-18,-0.1,-4.5,5.9,-8.5,1002.7
114,wonju,2020-01-19,-0.1,-2.6,4.4,-4.1,1000.4
114,wonju,2020-01-20,1.1,-2.5,5.8,-7.3,1003.6
114,wonju,2020-01-21,-0.9,-6.2,4.9,-11.5,1011
114,wonju,2020-01-22,1.3,-1.5,4.8,-6.5,1007.1
114,wonju,2020-01-23,3.7,-1.7,11.5,-5.2,1005.1
114,wonju,2020-01-24,2.5,-2.6,9.4,-4.4,1011.3
114,wonju,2020-01-25,3.2,-0.9,9.4,-1.7,1010.9
114,wonju,2020-01-26,4.9,-1.6,11.7,-2.8,1008.8
114,wonju,2020-01-27,5.9,3.9,7.9,-2.1,1001.9
114,wonju,2020-01-28,6.2,1.8,11.7,-1.4,999.5
114,wonju,2020-01-29,4.5,-0.9,10.2,-3.3,997.5
114,wonju,2020-01-30,4.4,0.2,8.7,-2.8,996.6
114,wonju,2020-01-31,3.8,1.3,8,-2.7,1001.1
114,wonju,2020-02-01,2.1,-1.6,6.2,-3.1,1005.6
114,wonju,2020-02-02,2.1,-0.6,5.8,-5.1,1006.6
114,wonju,2020-02-03,1.2,-1.7,4.5,-10.4,1007.6
114,wonju,2020-02-04,-0.5,-6.3,4.7,-8.6,1007.3
114,wonju,2020-02-05,-5.7,-8.5,-0.4,-18.5,1011.4
114,wonju,2020-02-06,-5.4,-11.4,1.2,-14.6,1014.4
114,wonju,2020-02-07,-2,-7.4,2.5,-11.7,1010.3
114,wonju,2020-02-08,0.8,-2.4,4.7,-9.1,1007.8
114,wonju,2020-02-09,-0.6,-6.6,4.5,-10.5,1006.5
114,wonju,2020-02-10,3.3,-1.9,9.6,-6.3,1005.4
114,wonju,2020-02-11,5.1,-3.1,13.6,-7.8,1008.9
114,wonju,2020-02-12,5.9,4.2,7.4,1.3,999.1
114,wonju,2020-02-13,7.7,3.4,12,3.7,1000.5
114,wonju,2020-02-14,5.8,3.1,12.3,2.4,1002.9
114,wonju,2020-02-15,9.3,1.3,16.5,1.9,999.5
114,wonju,2020-02-16,0.8,-3.4,8.5,-3,994
114,wonju,2020-02-17,-4.5,-6.6,-2.5,-9.8,998.5
114,wonju,2020-02-18,-3.4,-8.7,1.5,-11.7,1008.2
114,wonju,2020-02-19,0.3,-5.9,6.5,-7.5,1011.6
114,wonju,2020-02-20,3.7,-1.9,11,-3.7,1014.9
114,wonju,2020-02-21,5.6,-0.4,12.2,-1.8,1011.1
114,wonju,2020-02-22,5.2,1.3,8.9,-3.7,1005.4
114,wonju,2020-02-23,2.4,-2.6,7.9,-8,1010.1
114,wonju,2020-02-24,6,-1.1,13.1,-7,1006.3
114,wonju,2020-02-25,6.1,4.3,7.7,2.1,1000
114,wonju,2020-02-26,6,1.1,10.4,-0.1,1004.7
114,wonju,2020-02-27,6.2,2.8,10.5,-3.4,1009.3
114,wonju,2020-02-28,3.6,1.1,5.2,0.5,1004.6
114,wonju,2020-02-29,6.7,4,11.8,1.5,1000
114,wonju,2020-03-01,5.8,0.7,11.7,1,999.9
114,wonju,2020-03-02,4.7,2.1,8.3,-4.8,1004.4
114,wonju,2020-03-03,6.1,-0.9,11.8,-2.1,1005.3
114,wonju,2020-03-04,3.5,0.3,7.3,-6.2,1002.6
114,wonju,2020-03-05,2.2,-1.4,7.1,-8.7,1006
114,wonju,2020-03-06,3.5,-3.6,10.6,-8.6,1003.9
114,wonju,2020-03-07,5.9,-0.6,12.7,-4.1,999.9
114,wonju,2020-03-08,8,-0.1,17.3,-3,1000.5
114,wonju,2020-03-09,10.3,1.6,17.3,-2.5,995.8
114,wonju,2020-03-10,7.9,4.7,11.5,3.6,988.7
114,wonju,2020-03-11,4.4,1.1,8.8,-8.5,999.1
114,wonju,2020-03-12,6.7,-1.5,14.1,-7.2,1003.3
114,wonju,2020-03-13,7,2,11.8,-7,1002.1
114,wonju,2020-03-14,4.3,-1.7,10,-8.4,996.8
114,wonju,2020-03-15,4.8,0.7,10,-5.8,992.5
114,wonju,2020-03-16,4.1,-1.9,9.9,-7.5,1003
114,wonju,2020-03-17,3.9,1.7,7,0.3,997.9
114,wonju,2020-03-18,7.4,-0.6,17,-2.8,995.5
114,wonju,2020-03-19,7.9,3.5,14.9,-2.6,987.7
114,wonju,2020-03-20,8.6,2.1,15,-6.7,995.7
114,wonju,2020-03-21,12.2,3,20.4,0.6,993.7
114,wonju,2020-03-22,12.8,7.9,18.7,-2.5,995.2
114,wonju,2020-03-23,10.2,2.7,17.3,-5.5,998.8
114,wonju,2020-03-24,10.7,2.9,17.5,-4.9,1002.1
114,wonju,2020-03-25,12.4,3.5,20.6,-2.8,1002
114,wonju,2020-03-26,14.4,6.4,23.1,3.6,997.6
114,wonju,2020-03-27,12.2,7.4,15.3,7.9,994.7
114,wonju,2020-03-28,7.7,3.7,12.8,-6,1002.3
114,wonju,2020-03-29,8.9,0.5,15.8,-4.2,1003
114,wonju,2020-03-30,10.5,3.3,17.4,-3.6,1002
114,wonju,2020-03-31,11.9,3.3,19.3,-4.9,999.1
114,wonju,2020-04-01,10.9,4.8,19.1,-2.3,996.3
114,wonju,2020-04-02,8.6,1.2,16.5,-4.2,1003.5
114,wonju,2020-04-03,9.8,1.7,17.4,-6.1,1002.5
114,wonju,2020-04-04,9.4,4.8,14.8,-7.7,1000
114,wonju,2020-04-05,7.3,-0.1,14.4,-12.3,1003.4
114,wonju,2020-04-06,9.3,0.8,16.9,-7.3,1002.1
114,wonju,2020-04-07,11,4.1,18.5,-1.3,997.3
114,wonju,2020-04-08,9.6,3.6,14.8,-9.9,999.3
114,wonju,2020-04-09,9.1,2.4,15.4,-4.7,1003.4
114,wonju,2020-04-10,11.1,5.2,15.6,-2.1,1006.1
114,wonju,2020-04-11,10.4,5.5,15.8,-0.5,1001.1
114,wonju,2020-04-12,8.4,3,14.4,-0.2,996.5
114,wonju,2020-04-13,10,2.8,17.7,-7.6,995.8
114,wonju,2020-04-14,12.4,3,21.3,-7.6,998.3
114,wonju,2020-04-15,13.9,5,21.9,-4.5,996.6
114,wonju,2020-04-16,15.9,7.9,23.2,-1.3,998.9
114,wonju,2020-04-17,12.1,8.2,16.4,5.4,995.2
114,wonju,2020-04-18,12.5,7.9,17.9,4.7,997.9
114,wonju,2020-04-19,11.3,8.6,15.8,5.2,996.7
114,wonju,2020-04-20,10.2,8.1,13.9,4.9,992.6
114,wonju,2020-04-21,7.8,4.4,12.3,-5.5,995.4
114,wonju,2020-04-22,6.5,3.7,9.7,-6.3,997.2
114,wonju,2020-04-23,8.2,2.4,14.3,-5.3,997.1
114,wonju,2020-04-24,10,2.8,16.1,-3.5,995.5
114,wonju,2020-04-25,14.3,7.2,20.5,-0.2,991.6
114,wonju,2020-04-26,12.1,6.3,17.8,-2.5,998.7
114,wonju,2020-04-27,11.5,6.3,16.7,-1.5,1001.4
114,wonju,2020-04-28,13.3,4.3,20.6,-1.7,1001.7
114,wonju,2020-04-29,15,7.5,22.1,1.2,1001.3
114,wonju,2020-04-30,16.7,7,24,4.9,998.2
114,wonju,2020-05-01,21.7,15.7,28.3,12.4,995.3
114,wonju,2020-05-02,20.5,18.1,24,15,993.8
114,wonju,2020-05-03,19.4,15.8,23.6,13.2,988.9
114,wonju,2020-05-04,21.1,16.2,27.1,11.6,990
114,wonju,2020-05-05,16.7,12.3,22.4,10.4,993.7
114,wonju,2020-05-06,18.8,11.7,26.9,4.9,996.4
114,wonju,2020-05-07,19.7,12.2,26,-3,999.9
114,wonju,2020-05-08,19.8,13.8,26.8,-1.5,996.9
114,wonju,2020-05-09,15.4,12.8,18.4,13,988
114,wonju,2020-05-10,14.7,12.8,17,11.4,989.6
114,wonju,2020-05-11,18,14.6,23.1,6,989.8
114,wonju,2020-05-12,15.4,11.2,19.9,7.2,987.1
114,wonju,2020-05-13,15.7,8.5,22.7,1.4,997.6
114,wonju,2020-05-14,18.5,9.5,26,1.3,998.9
114,wonju,2020-05-15,15.9,14.4,19,11,992
114,wonju,2020-05-16,18.1,14.6,22.2,13.8,988.8
114,wonju,2020-05-17,21.1,16.3,26.6,13.8,987.5
114,wonju,2020-05-18,19.8,14.9,26.7,13.8,981.7
114,wonju,2020-05-19,12.4,9.5,14.8,7.7,983
114,wonju,2020-05-20,12.1,7.2,16.7,5.9,994.1
114,wonju,2020-05-21,16,8.2,22.2,6.7,997.1
114,wonju,2020-05-22,18.4,13.3,23.6,11.1,995.3
114,wonju,2020-05-23,20.2,15.5,25.8,10.9,993.4
114,wonju,2020-05-24,19.2,15.8,22.2,12.6,991.8
114,wonju,2020-05-25,16.6,13.7,20.1,12.1,994.5
114,wonju,2020-05-26,18.2,14.6,24.4,10.6,991.3
114,wonju,2020-05-27,18.3,12.6,24.2,7.5,991.2
114,wonju,2020-05-28,18.2,13,24,8.1,992
114,wonju,2020-05-29,20.2,12.7,26.8,9.6,997.3
114,wonju,2020-05-30,22.1,14.6,29.1,8.6,998.7
114,wonju,2020-05-31,21.9,14.9,28.5,10.2,993.8
114,wonju,2020-06-01,20.1,16.2,25.5,9,991.9
114,wonju,2020-06-02,19,13.5,25,7.5,990.4
114,wonju,2020-06-03,21.9,16.9,27.5,14.8,986.5
114,wonju,2020-06-04,24.5,19.8,30,15.2,986.4
114,wonju,2020-06-05,24.1,20.6,29.2,13.6,989.5
114,wonju,2020-06-06,24.4,18,30.4,11.9,991
114,wonju,2020-06-07,23.9,20.2,29,12.6,994.1
114,wonju,2020-06-08,25.4,19.7,31.1,16.2,997.1
114,wonju,2020-06-09,26.9,20.1,33.4,14.6,996.5
114,wonju,2020-06-10,26,21,32.5,15.6,991.6
114,wonju,2020-06-11,26.4,21.8,31.9,18,986
114,wonju,2020-06-12,24.5,21.3,28.1,17.8,987.8
114,wonju,2020-06-13,26.5,20.6,32.4,16.4,987.1
114,wonju,2020-06-14,24,20.9,28.7,17.3,986.5
114,wonju,2020-06-15,22.9,18.4,28.1,11.8,989
114,wonju,2020-06-16,23.3,18,28.8,12.3,988.6
114,wonju,2020-06-17,24,18.5,29.5,14.4,988
114,wonju,2020-06-18,22.2,20,25,14.8,985.9
114,wonju,2020-06-19,23.9,19.2,29.2,13.9,988.9
114,wonju,2020-06-20,24.8,19.2,30.7,15.1,992.5
114,wonju,2020-06-21,26.9,21.5,32.4,15.3,990.4
114,wonju,2020-06-22,28,21,34.5,14.9,990.6
114,wonju,2020-06-23,27.8,22.9,33.7,15.8,990.9
114,wonju,2020-06-24,22.8,19.7,27.5,15.3,986.9
114,wonju,2020-06-25,22,19.8,24,17.7,984.8
114,wonju,2020-06-26,21.8,19.2,26.2,16.2,989
114,wonju,2020-06-27,24,20.2,28.8,16.3,988.1
114,wonju,2020-06-28,24.8,20.1,30.5,16.2,987.1
114,wonju,2020-06-29,23.6,20,27.8,16.7,985
114,wonju,2020-06-30,21.1,17.4,25,15.1,975.4
114,wonju,2020-07-01,19.5,17.1,23.1,15.4,987.7
114,wonju,2020-07-02,24.2,17.9,29.9,15.3,993.5
114,wonju,2020-07-03,24.2,20.6,28.9,13.6,993.4
114,wonju,2020-07-04,22.9,17.7,28.4,13.9,989.5
114,wonju,2020-07-05,23.6,18.6,28.4,15.4,987
114,wonju,2020-07-06,25.4,20.2,31.5,16.6,983.7
114,wonju,2020-07-07,24.7,22.1,27.8,17.3,986.6
114,wonju,2020-07-08,25.7,20.6,30.8,17.2,987.2
114,wonju,2020-07-09,27.2,21.7,33,16.1,986.9
114,wonju,2020-07-10,24.8,22.7,28.5,17.5,984.8
114,wonju,2020-07-11,24.8,21.9,29.2,16.3,989.8
114,wonju,2020-07-12,22.4,19.8,25.8,16,992.6
114,wonju,2020-07-13,18.6,17.5,20.1,16,986.3
114,wonju,2020-07-14,20.2,16.6,23.9,14.5,986.1
114,wonju,2020-07-15,21.1,17.2,26.2,15.5,988.2
114,wonju,2020-07-16,22.8,18.1,29.4,17,989.7
114,wonju,2020-07-17,24.7,20.1,30.4,18.2,990.9
114,wonju,2020-07-18,25,21,29.8,17.9,991.4
114,wonju,2020-07-19,25.1,20.7,29.6,18.1,988.6
114,wonju,2020-07-20,24.4,22.1,28.8,20.2,988.9
114,wonju,2020-07-21,25.2,22,30.9,18,994.3
114,wonju,2020-07-22,23.4,21.9,26.3,19.9,992.6
114,wonju,2020-07-23,21.3,19,23.6,18.2,989.4
114,wonju,2020-07-24,21.8,18.5,25.3,17,981.7
114,wonju,2020-07-25,23,20.3,26.8,17.8,985.7
114,wonju,2020-07-26,24.3,20.5,29.1,18.4,990
114,wonju,2020-07-27,24.6,22.1,27.5,18.9,991.3
114,wonju,2020-07-28,23.8,22.2,26.6,19.8,993.2
114,wonju,2020-07-29,24.5,22.4,27.8,20.7,995
114,wonju,2020-07-30,25,23,28.5,21.1,996
114,wonju,2020-07-31,26,22.4,29.8,20.8,996.7
114,wonju,2020-08-01,25.4,22.3,30.1,21,993.7
114,wonju,2020-08-02,24.6,22.8,28.3,21.8,991.3
114,wonju,2020-08-03,24.2,22.4,26.7,21.3,991.8
114,wonju,2020-08-04,26.3,23,30.7,22.2,994
114,wonju,2020-08-05,25.7,23.9,27.6,22.2,994.5
114,wonju,2020-08-06,24.6,23.2,26.8,21.5,988.4
114,wonju,2020-08-07,23.4,22,25.8,20.9,989.8
114,wonju,2020-08-08,23.1,21.2,25.6,21.1,986.3
114,wonju,2020-08-09,25.1,23,27.7,22.2,986.3
114,wonju,2020-08-10,25.3,23.5,28.8,23.4,987
114,wonju,2020-08-11,24.4,22.6,26.9,22.2,992.3
114,wonju,2020-08-12,26.3,22.9,30.5,23,995.5
114,wonju,2020-08-13,28.1,24.7,31.8,23.2,992.4
114,wonju,2020-08-14,27.8,26.4,31,23.4,988.7
114,wonju,2020-08-15,25.8,24.1,27.2,24,991.7
114,wonju,2020-08-16,27.2,23.6,31.6,22.5,993.9
114,wonju,2020-08-17,27.4,24.7,31.4,21.9,996.5
114,wonju,2020-08-18,27,23.6,31.7,22,995.8
114,wonju,2020-08-19,27.1,23,31.7,21.4,994.2
114,wonju,2020-08-20,27.3,23.1,32.2,21.4,995.1
114,wonju,2020-08-21,26.9,24,32,21.8,996.6
114,wonju,2020-08-22,24.9,20.6,29.7,21.1,995.2
114,wonju,2020-08-23,24.3,20.4,29.6,19.4,991.5
114,wonju,2020-08-24,26.8,21.7,31.7,20.6,988.3
114,wonju,2020-08-25,29,24,34.4,21.6,988.1
114,wonju,2020-08-26,29.2,25,34.1,21.4,986.3
114,wonju,2020-08-27,27.8,25.1,31.6,22.9,985.2
114,wonju,2020-08-28,27.8,24.6,32.4,23.5,990.2
114,wonju,2020-08-29,26.1,23.9,30.9,23.6,992.3
114,wonju,2020-08-30,25.6,24,30.1,22.9,994.3
114,wonju,2020-08-31,25.7,22.9,30.4,20.1,995.4
